title,date_company,content
"부여군,종합소득세·개인지방소득세 신고 적극홍보",5시간전 | 미디어투데이,신고 및 납부를 하여야 하며 제한적으로 ‘모두 채움대상자’ 중에서 만65세 이상 고령자 및 장애인에 한하여 종합소득세 및 개인지방소득세 신고도움 창구를 설치․운영...
"부여군,종합소득세·개인지방소득세 신고 적극홍보",5시간전 | 케이에스피뉴스,신고 및 납부를 하여야 하며 제한적으로 ‘모두 채움대상자’ 중에서 만65세 이상 고령자 및 장애인에 한하여 종합소득세 및 개인지방소득세 신고도움 창구를 설치․운영...
"부여군,종합소득세·개인지방소득세 신고 적극홍보",5시간전 | 내외일보,신고 및 납부를 하여야 하며 제한적으로 ‘모두 채움대상자’ 중에서 만65세 이상 고령자 및 장애인에 한하여 종합소득세 및 개인지방소득세 신고도움 창구를 설치․운영...
"메르켈 ""AZ 백신 65세 이상 고령자 접종 곧 승인""",2021.03.04 | 뉴스1 | 다음뉴스,옥스퍼드가 개발한 신종 코로나바이러스 감염증(코로나19) 백신의 65세 이상 고령자 접종을 곧 승인할 것이라고 앙겔라 메르켈 총리가 3일(현지시간) 밝혔다. AFP통신에...
"부여군,종합소득세·개인지방소득세 신고 적극홍보",5시간전 | 데일리연합,신고 및 납부를 하여야 하며 제한적으로 ‘모두 채움대상자’ 중에서 만65세 이상 고령자 및 장애인에 한하여 종합소득세 및 개인지방소득세 신고도움 창구를 설치․운영...
"서울시 ""기저질환 고령자, 백신 접종 미룰 필요 없어""",2021.03.24 | 뉴스1 | 다음뉴스,"서울=뉴스1) 전준우 기자,이밝음 기자 = 서울시가 기저질환이나 만성질환이 있는 고령자도 신종 코로나바이러스 감염증(코로나19) 백신 접종을 미룰 필요가 없다고 밝혔다..."
"LH, 노인돌봄전달체계 개편 시범사업 착수…고령자 맞춤형 주거지원",2021.04.06 | 머니투데이방송,보건·복지 담당자 등이 상주하며 업무를 수행한다.LH는 기술 및 인력 지원을 통한 '고령자 맞춤형 주택 개조사업'을 추진하고 '맞춤형 임대주택'을 공급한다. LH 관계자는...
"중대본 ""75세 이상 고령자 백신접종 준비에 만전""",2021.03.27 | 뉴스1 | 다음뉴스,"재난안전대책본부 제2총괄조정관(행정안전부 재난안전관리본부장)은 다음달 75세 이상 고령자에 대한 백신 접종을 위해 교통수단 마련, 콜센터 운영 등 만전을 기하고..."
"이탈리아 간호사, 한 사람에 화이자 백신 6회분 '접종'",16시간전 | 한국경제 | 다음뉴스,"알려졌다. 현재까지 이탈리아에서는 국민의 27.8%가 백신을 1차례 이상 접종했다. 고령자, 만성 질환자 등 이동이 불편한 이들의 집에 찾아가 백신을 놓는 등 접종 속도를..."
일본 고령자 백신접종 4월 12일 시작,2021.02.24 | 조선비즈 | 다음뉴스,집단 접종을 상정한 대규모 훈련을 진행했다./연합뉴스 일본이 오는 4월 14일부터 고령자에 대한 신종 코로나바이러스 감염증(코로나19) 백신 접종을 시작한다. 24일(현지...
"백신 후유증..""AZ는 1차때, 화이자는 2차때 더 세더라""",2시간전 | 뉴시스 | 다음뉴스,후 부작용이 전반적으로 크지 않은 모습이다. 11일 방역당국에 따르면 75세 이상 고령자는 지난달 1일부터 화이자 백신을 접종하고 있다. 그외 고령층들은 아스트라제네카...
"""이노베이션 안양시"".. 3대 혁신과제 추진 등 코로나19 파고 넘는다",2시간전 | 머니S | 다음뉴스,"심장충격기(AED) 통합플랫폼은 응급환자를 살리는데 전환점이 될 것으로 보인다. 고령자와 홀로 사는 노인, 호흡곤란자, 낙상자 등에 적합한 스마트 안심단말기 보급을 확대..."
"고창군, 126억 들여 고령자 복지주택 짓는다",2021.03.22 | 새전북신문,맞춤형 복지시설부터 흥미유발 프로그램 그리고 함께하는 식사까지 모든 게 준비된 고령자 복지주택건립에 나섰다. 유기상 고창군수는 현장행정 두 번째 방문지로 ‘고령자...
한 사람에 화이자 6회분 놨다..伊 발칵 뒤집은 간호사 실수,16시간전 | 중앙일보 | 다음뉴스,"최대 4회분에 그쳤다. 이탈리아는 국민의 27.8%가 백신을 한 차례 이상 맞았다. 고령자, 만성 질환자 등 이동이 불편한 이들의 집에 찾아가 백신을 놓는 등 접종 속도를..."
"동북지방통계청, 100세 이상 고령자조사.. 4~15일",2021.03.03 | 뉴시스 | 다음뉴스,"대구=뉴시스] 김정화 기자 = 동북지방통계청은 2020 인구주택총조사 100세 이상 고령자조사를 시행한다고 3일 밝혔다. 100세 이상 고령자조사는 고령자 규모, 분포, 건강..."
"LH, 210호 고령자 맞춤형 주택 개조·어르신 맞춤형 임대주택 공급",2021.04.06 | 일간투데이,복지 담당자 등이 상주하며 업무를 수행한다.그 중 LH는 기술 및 인력 지원을 통한 '고령자 맞춤형 주택 개조사업'을 추진하고 '맞춤형 임대주택' 또한 공급한다. 이를 통해...
"광주 북구, 스마트타운 조성사업 공모 선정",5시간전 | 글로벌이코노믹,"오는 6월부터 고령자, 만성질환자 등 대상 사업 추진광주시 북구(구청장 문인)는 행정안전부가 주관한 ‘2021년 스마트타운 조성사업’ 공모에 선정돼 국·시비 등 총 11억..."
"신규 확진 7,000명 넘은 日..스가 '백신 속도전' 의문",2021.05.09 | YTN | 다음뉴스,횟수를 100만 회분까지 끌어올리겠다고 강조했습니다. 일본 정부는 이번 주부터 고령자 3천 6백만 명을 대상으로 백신 접종을 본격화 해 오는 7월 말까지 모두 마칠 계획...
"[JAPAN NOW] ""고령자 오세요""..일자리 넘쳐나는 일본",2021.03.03 | 한국경제 | 다음뉴스,연금을 수령받기 때문에 66세부터 근로시간은 주 20시간까지로 제한을 받는다. 고령자 고용 안정 법에 따르면 2025년 4월부터 정년이 65세로 바뀐다. 이런 상태라면 향후...
"핀란드·아이슬란드·스웨덴, 고령자에 AZ 백신 접종 재개(종합)",2021.03.25 | 연합뉴스 | 다음뉴스,"브뤼셀 =연합뉴스) 이윤영 기자 김정은 특파원 = 핀란드와 아이슬란드, 스웨덴이 고령자에 대한 아스트라제네카(AZ) 코로나19 백신 접종을 재개하겠다고 밝혔다고 AFP..."
"日 의사들 ""참아줘 올림픽""..선수들도 ""불안""",19시간전 | MBC | 다음뉴스,"먼저 맞는 건 이상한 얘기입니다."" [100미터 대표] ""개인적으론 의료종사나나 고령자가 우선이라고 생각합니다."" ""올림픽 중단하라. 지금 당장 중단하라."" 일본 국민들 역시..."
"하루 감염자 7,000명 넘은 日..스가 '백신 속도전' 커지는 의문",2021.05.09 | YTN | 다음뉴스,일본 총리 : 하루 100만 회 백신 접종을 목표로 해 7월 말까지 희망하는 모든 고령자에게 2회 접종을 끝낼 수 있도록 정부가 모든 수단을 강구할 것입니다.] 이를 위해서는...
전남 섬 지역 고령자 백신 선택권 부여,2021.03.23 | LG헬로비전,75세 이상 전남 섬 지역 거주 고령자에게 코로나19 예방백신 선택권이 부여될 것으로 보입니다. 운송과 보관이 어려운 화이자 백신보다는 아스트라제네카 백신으로 바뀌는...
"[이슈 완전정복] ""영국을 보면 고령자 백신 접종 중요성 여실히 ...",2021.03.24 | MBC | 다음뉴스,"분 방문접종 고려"" ""1차 접종 후 감염돼도 회복 후 몸 상태 안정되면 2차 접종 가능"" ""고령자 접종 거의 마친 英, 최근 사망자 급감‥고령자 접종 중요성 보여주는 좋은..."
"생보업계, 헬스케어 서비스 열풍...""고령화·포스트 코로나 시대 ...",2시간전 | 뉴스락,20%를 초과해 초고령 사회가 될 것으로 예상된다. 또 기대여명이 늘어나면서 고령자의 진료비와 의료비도 증가했다. 통계청에 따르면 2018년 기준 우리나라 65세 인구의...
[공감칼럼] 운전면허 자진반납하면 10만원 준다는데,5시간전 | e수원뉴스,요즘 내 주변사람의 60% 정도는 이 말을 입에 달고 다닌다. 이런저런 얘기 끝에 고령자 운전면허 자진반납 문제가 화제에 올랐다. 이제 70대 중반을 향해 가고 있는 그는...
"정부, 거동불편 고령자 화이자 백신 접종 위해 교통편 제공 검토",2021.03.24 | 연합뉴스 | 다음뉴스,고령자 백신접종 (PG) [홍소영 제작] 일러스트 (서울=연합뉴스) 김서영 기자 = 다음 달부터 만 75세 이상을 대상으로 신종 코로나바이러스 감염증(코로나19) 백신 접종이...
화천군 실버복지센터 내달 개관..고령자 특화시설 완비,2021.03.15 | 쿠키뉴스 | 다음뉴스,화천군 실버복지센터 [화천=쿠키뉴스] 한윤식 기자 =강원 화천군이 운영하는 고령자 특화 복지센터가 4월 중 문을 연다. 15일 화천군에 따르면 내달 실버복지센터를 개관...
"日스가 ""올림픽 개최, 전력 다하는 것이 '책무'""..지지율 사상 '...",2021.05.10 | 파이낸셜뉴스 | 다음뉴스,"보인다. 일본 정부는 이날부터 지자체에 노인 접종 백신 배포를 본격화 했다. 고령자가 2회 접종하는 데 필요한 7200만 회분 정도의 공급을 6월말까지 완료, 7월 말까지..."
문 대통령 연설 중계되는 코로나19 예방 접종센터,2021.05.10 | 연합뉴스 | 다음뉴스,예방접종센터에 문재인 대통령 취임 4주년 특별 연설이 중계되고 있다. 이 센터는 고령자를 위한 화이자 백신 2차 접종이 진행중이다. 2021.5.10 hkmpooh@yna.co.kr (끝...
코로나19 예방 접종 센터에 중계되는 문 대통령 4주년 연설,2021.05.10 | 연합뉴스 | 다음뉴스,예방접종센터에 문재인 대통령 취임 4주년 특별 연설이 중계되고 있다. 이 센터는 고령자를 위한 화이자 백신 2차 접종이 진행중이다. 2021.5.10 hkmpooh@yna.co.kr (끝...
코로나19 예방 접종 센터에 중계되는 문 대통령 4주년 연설,2021.05.10 | 연합뉴스 | 다음뉴스,예방접종센터에 문재인 대통령 취임 4주년 특별 연설이 중계되고 있다. 이 센터는 고령자를 위한 화이자 백신 2차 접종이 진행중이다. 2021.5.10 hkmpooh@yna.co.kr (끝...
코로나19 예방 접종 센터에 중계되는 문 대통령 4주년 연설,2021.05.10 | 연합뉴스 | 다음뉴스,예방접종센터에 문재인 대통령 취임 4주년 특별 연설이 중계되고 있다. 이 센터는 고령자를 위한 화이자 백신 2차 접종이 진행중이다. 2021.5.10 hkmpooh@yna.co.kr (끝...
문 대통령 연설 중계되는 코로나19 예방 접종센터,2021.05.10 | 연합뉴스 | 다음뉴스,예방접종센터에 문재인 대통령 취임 4주년 특별 연설이 중계되고 있다. 이 센터는 고령자를 위한 화이자 백신 2차 접종이 진행중이다. 2021.5.10 hkmpooh@yna.co.kr (끝...
모더나 코로나백신 식약처 1차 검증 통과..94% 예방 효과,2021.05.10 | 한국경제TV | 다음뉴스,내 발생해 1~2일 이내에 사라졌다. 국소·전신반응 대부분은 성인에 비해 65세 이상 고령자에서 발생빈도와 중증도가 낮았다. 백신 투여와 관련성이 있는 예측되지 않은...
고난도 투자상품 이제 가입도 판매도 '깐깐해진다',2021.05.10 | 비즈니스워치 | 다음뉴스,숙려 제도가 시행 중이던 고령투자자 기준은 70세에서 65세로 5세 낮아진다. 또 고령자를 위한 녹취·숙려제도 적용 상품 범위도 단계적으로 확대된다. /사진=금융위원회...
"대전 진연, 장애인·고령자 후원",2021.03.25 | 충청매일,오동겸 기자] 대전 유성구 소재 ㈜진연(대표 성희수)은 25일 유성구청에서 장애인 및 고령자 지원을 위해 유성구 행복누리재단에 후원물품(630만원 상당)을 기탁했다. 충청...
"나이들어도 활력 있는 삶 원한다면.. ""NK세포 활성해야""",13시간전 | 조선일보 | 다음뉴스,"NK세포 활성 시키는 폴리감마글루탐산 나이가 들수록 몸의 기력이 떨어지고, 고령자에게 여러 질병이 생기는 이유 역시 NK세포에서 찾을 수 있다. 체내 NK세포의 활성도는..."
환갑 지나면 상속·매각 때까지 종부세 안 내도 된다?,2021.05.08 | 머니투데이 | 다음뉴스,"유지한다는 정책적 일관성은 유지하되, 은퇴 이후 소득이 없어 담세능력이 부족한 고령자의 세부담을 줄일 수 있다는 계산이다. 김부겸 후보자 역시 앞서 국회에 제출한..."
"""G7참석 文대통령 우선접종 대상..AZ 고령자 효과 검토""",2021.03.06 | 뉴시스 | 다음뉴스,위원회가 효능과 안전성이 입증된다면서도 통계적 자료 입증을 이유로 만 65세 이상 고령자 접종을 유보한 아스트라제네카 백신과 관련해 불안감 해소 등을 위해 문 대통령...
"롯데카드, '로카 패널제' 운영…고령자·장애인 선발",2021.04.05 | 뉴스토마토,"로카 패널은 20~60대 롯데카드 회원 12명으로 폭 넓게 구성된 게 특징이다. 특히 고령자, 장애인 금융소외계층 대표패널 2명도 함께 선발했다. 패널은 롯데카드 상품과..."
"보건의료통합봉사회-선준브레인센터, 고령자 치매예방 봉사 mou 체결",2021.03.31 | 민족의학신문,"[민족의학신문=박숙현 기자] 보건의료통합봉사회와 선준브레인센터가 고령자 치매예방을 위한 봉사활동을 추진한다. 보건의료통합봉사회(회장 손창현, 이사장 이상민)는..."
"한국토지주택공사, 노인돌봄전달체계 개편 시범사업 고령자 주거지원",2021.04.06 | 경남에나뉴스,"담당자 등이 상주하며 업무를 수행한다. 그 중, LH는 기술 및 인력 지원을 통한 ‘고령자 맞춤형 주택 개조사업’을 추진하고 ‘맞춤형 임대주택’ 또한 공급한다. 이를..."
"65~69세 백신 예약시작, 자녀가 대신해도 돼",12시간전 | 조선일보 | 다음뉴스,코로나 감염 고위험군인 고령층은 상반기 접종 계획의 핵심 대상이다. 75세 이상 고령자는 지난달 1일부터 화이자를 접종하고 있다. 나머지 고령층들은 아스트라제네카(AZ...
백신 접종하는 만75세 이상 고령자들,2021.04.01 | 뉴스핌,[서울=뉴스핌] 사진공동취재단 = 만 75세 이상 고령자들에 대한 코로나19 백신 접종이 시작된 1일 서울 송파구 체육문화회관에 마련된 예방접종센터에서 어르신들이 접종을...
오늘부터 만75세 이상 고령자 백신 접종,2021.04.01 | 뉴스핌,[서울=뉴스핌] 사진공동취재단 = 만 75세 이상 고령자들에 대한 코로나19 백신 접종이 시작된 1일 서울 송파구 체육문화회관에 마련된 예방접종센터에서 어르신들이 접종을...
"하루 감염자 7,000명 넘은 日..스가 '백신 속도전' 커지는 의문",2021.05.09 | YTN | 다음뉴스,일본 총리 : 하루 100만 회 백신 접종을 목표로 해 7월 말까지 희망하는 모든 고령자에게 2회 접종을 끝낼 수 있도록 정부가 모든 수단을 강구할 것입니다.] 이를 위해서는...
"백신 넉넉한 영국, 70세 이상 고령자 3차접종까지 추진",2021.04.02 | 중앙일보 | 다음뉴스,"4000명대로 떨어졌다. 하루 사망자도 지난달 29일 19명, 30일 23명이었다. 취약층인 고령자에게 백신을 고속 접종한 전략의 성공이라는 평가다. 영국 통계청은 70세 이상의..."
통영소방서 “119안심콜 서비스 꼭 등록하세요”,5분전 | FPN,센터 홈페이지(119.go.kr)에서 본인이 직접 신청하면 된다. 직접 등록하기 어려운 고령자인 경우 보호자ㆍ사회복지사 등 대리인이 등록할 수 있다. 최경범 서장은 “환자...
"75살 이상 고령자 364만 명, 4월부터 화이자 백신 접종",2021.03.15 | YTN | 다음뉴스,만 65살 이상 일반인 고령자 등을 대상으로 한 2분기 코로나19 백신 접종계획이 발표됐습니다. 방역 당국은 다음 달부터 75살 이상 고령자 364만 명에게 화이자 백신을 접종...
"英보건국 ""AZ 백신 고령층도 효과"".. 프랑스도 고령자 접종 전환",2021.03.02 | 국민일보 | 다음뉴스,아스트라제네카의 코로나19 백신이 65세 이상 고령자에게는 효과를 기대할 수 없다는 일각의 통념이 뒤집힐 조짐을 보이고 있다. 아스트라제네카 백신 역시 고령자에게 상당...
정부 “기저질환 있는 고령자도 백신 접종 권장”,2021.03.21 | 뉴스웨이,코로나바이러스 감염증(코로나19)으로 인한 사망 등을 막기 위해 기저질환이 있는 고령자에게도 백신 접종을 권장한다는 입장을 재차 밝혔다. 코로나19 예방접종대응추진단...
성장률 3%대→4% '상향'.. 무주택자 내집 마련 부담 줄어든다,11시간전 | 서울신문 | 다음뉴스,"감면 확대 범위를 기존 6억원 이하에서 9억원 이하로 올리고, 종합부동산세는 고령자나 은퇴계층 등을 위한 공제를 확대하는 방안이 거론된다. 노형욱 국토부 장관 후보자에..."
"영월군, 주천 고령자 복지주택 내달 착공",2021.02.17 | 프레시안 | 다음뉴스,강원 영월군은 무주택 취약계층 어르신 및 젊은 계층의 주거안정을 위한 ‘주천 고령자 복지주택’을 오는 3월 착공한다고 밝혔다. 주천 고령자복지주택은 총 231억 원(국비...
"75살 이상 고령자 364만 명, 4월부터 화이자 백신 접종",2021.03.15 | YTN | 다음뉴스,65살 이상 일반인 고령자 등 천2백만 명을 대상으로 한 2분기 코로나19 백신 접종계획이 발표됐습니다. 방역 당국은 다음 달부터 75살 이상 고령자 364만 명에게 화이자...
"고령 운전자 교통사고 치사율, 비고령자보다 '1.8배' 높아",2021.02.28 | 아시아경제 | 다음뉴스,[아시아경제 배경환 기자] 고령 운전자가 낸 교통사고의 치사율이 비고령자 사고보다 80%가량 높다는 조사 결과가 나왔다. 28일 삼성화재 부설 삼성교통안전문화연구소는...
70∼74세 어르신 백신 접종 사전예약률 27.7%..27일부터 접종,2021.05.10 | YTN | 다음뉴스,"70∼74세 어르신은 이달 27일부터 아스트라제네카(AZ) 백신을 맞게 됩니다. 고령자들과 함께 오는 27일부터 접종을 시작하는 만성 중증호흡기질환자의 경우, 접종 대상자..."
"식약처 검증자문단, 모더나 안전성·효과성 인정",2021.05.10 | 지디넷코리아 | 다음뉴스,발생하고 이틀 이내에 대부분 소실됐다. 국소 전신반응은 성인에 비해 65세 이상 고령자에서 발생빈도와 중증도가 낮았다. 백신 투여와 관련성이 있는 이상사례는 백신군의...
"고령자 AZ백신 효과 속속..""65세 이상 접종 논의 시작해야""",2021.03.02 | 뉴시스 | 다음뉴스,과학적 근거가 마련됐다며 서둘러 예방접종심의위원회를 열고 미뤘던 만 65세 이상 고령자 접종 여부를 결정해야 한다고 주문했다. 2일 잉글랜드 공중보건국(PHE)에 따르면...
"고령자 먹을 축산물, 경도ㆍ점도검사 필수적으로",2021.03.15 | 급식뉴스,위하여 식육포장처리업자의 자가품질검사 항목과 검사 주기를 명문화하는 한편 고령자를 섭취 대상으로 표시·판매하는 축산물의 안전관리를 위해 마련하였다. 주요내용은...
교사는 고령자도 AZ 맞아라? 스페인 마드리드 접종방침 논란,2021.03.01 | EBS | 다음뉴스,"80세 이상 고령자에 모더나•화이자, 18세에서 55세 사이 그룹은 아스트라제네카 교육 관련 종사자는 아스트라제네카…55세 이상의 교육관련 종사자는? 마드리드 시장..."
백신 1차접종 전 국민 7.2%..오늘부터 65~69세 접종 사전예약(종합),23시간전 | 뉴시스 | 다음뉴스,"사전 예약은 휴대전화, 온라인 사전 예약 홈페이지, 콜센터 등을 통해 할 수 있다. 고령자의 자녀가 온라인으로 대리 예약할 경우 본인 인증만 거치면 된다. 온라인이나..."
[게시판] 동북통계청 100세 이상 고령자조사,2021.03.04 | 연합뉴스 | 다음뉴스,"지방통계청은 4일부터 15일까지 2020 인구주택총조사 100세 이상 고령자조사를 한다. 동북권 거주 고령자 722명(대구 512명·경북 210명)의 거주지, 건강, 생활습관 등 실태..."
오산시청 2층에 고령자 장애인 위한 도움창구 운영,2021.04.28 | 서울뉴스통신,【경기·남부 =서울뉴스통신】 김인종 기자 = 오산시(시장 곽상욱)는 5월 1일부터 개인지방소득세 신고·납부의 달을 운영한다고 28일 밝혔다. 전년도 귀속분 종합소득세...
"오늘부터 65세 이상 고령자 접종 시작..""AZ 백신 안심하고 맞아야""",2021.03.23 | MBN | 다음뉴스,"안산병원 감염내과 - ""백신 접종 후에 (증세) 악화되었다는 증거는 없었거든요. 고령자에 있어서 중증으로 진행하는 걸 예방해주는 효과가 있다는 건 이미 입증…."" 보건..."
차세대 재활복지 의료기기산업 키운다,20시간전 | 파이낸셜뉴스 | 다음뉴스,모집한다고 10일 밝혔다. 차세대 재활복지 의료기기란 신체 및 인지기능이 저하된 고령자나 장애인 등 사회적 약자의 의료재활과 사회복귀를 위한 복지용구 및 1·2...
"피 굳는 혈전증, 누워 지내는 고령자에 발병 위험",2021.03.18 | 동아일보 | 다음뉴스,"2009년 133명으로 늘었다. 고령일수록 발생 빈도가 높다. 앞선 연구에서 75∼79세 고령자에선 연간 10만 명당 500명 이상, 85세 이상은 10만 명당 1000명 이상이 혈전증에..."
'취소 없다'지만.. 커지는 '올림픽 개최 반대' 목소리,2021.05.10 | KBS | 다음뉴스,"일본 총리/7일 : ""하루 100만 회 백신 접종을 목표로 7월 말까지 희망하는 모든 고령자에게 2회 접종을 끝낼 수 있도록 (하겠습니다).""] 하지만 지금까지 가장 많은 접종이..."
"日, 코로나19 감염자 폭증.. 올림픽 회의론 확산",2021.05.10 | 세계일보 | 다음뉴스,회견에서 발언한 뒤 기자의 질문을 듣고 있다. 도쿄=AP뉴시스 이에 따라 7월 말까지 고령자 백신 접종을 완료하겠다는 스가 요시히데(菅義偉) 총리의 약속도 실현이 불투명...
"진폐환자·고령자 많은 태백, '확진자 최소 지자체'→'해발 902m ...",2021.03.22 | 프레시안 | 다음뉴스,[홍춘봉 기자(=태백)(casinohong@naver.com)]진폐환자와 고령자 비율이 높은 강원 태백시의 코로나19 확진자 수가 한자리에 불과해 비결에 눈길이 쏠리고 있다. 22일 태백시...
"고령자 백신접종 위해 교통편 제공..""기저질환자 접종 더욱 중요""",2021.03.25 | YTN | 다음뉴스,"더 적극적으로 백신을 접종받아야 한다는 원칙을 재확인했습니다. 홍 팀장은 ""고령자나 기저질환자는 코로나19 감염시 사망이나 중증으로 진행할 위험이 너무 크기 때문에..."
오산시청 2층에 고령자 장애인 위한 도움창구 운영,2021.04.28 | (주)경기 타임스,[경기타임스] 오산시는 5월 1일부터 개인지방소득세 신고·납부의 달을 운영한다고 28일 밝혔다. 전년도 귀속분 종합소득세 납세의무가 있는 납세자는 5월 한 달간 확정신고...
오늘부터 만75세 이상 고령자 백신 접종 시작,2021.04.01 | 뉴스핌,[서울=뉴스핌] 사진공동취재단 = 만 75세 이상 고령자를 시작으로 일반인 대상 신종 코로나바이러스 감염증(코로나19) 백신 첫 접종이 시작된 1일 오전 서울 송파구 예방...
"경북 영천시, 다른 지역 운전자에도 주·정차 단속 알림 서비스 제공",1시간전 | 매일신문,"설치하고 회원가입 후 본인 명의 차량 정보를 등록하면 서비스를 이용할 수 있다. 고령자 등을 위한 전화 신청(☎1599-6270)도 가능하다. 영천시 관계자는 ""주·정차 단속..."
백사마을의 새로운 실험..도시재생과 재개발의 공존,7시간전 | 국민일보 | 다음뉴스,"살 곳을 잃은 사람들이다. 2018년 기준으로 백사마을 거주자의 80% 이상은 65세 이상 고령자이고 72%가 임차인이다. 기초생활수급 가구가 15%, 장애가구는 19.3%로 취약계층..."
"최대호 안양시장, 혁신실행계획 3대 전략 발표",7시간전 | 헤럴드경제 | 다음뉴스,"살리는데 전환점이 될 것으로 보인다. ▶격차 해소의 포용적 공공서비스 확대=고령자와 홀로 사는 노인, 호흡곤란자, 낙상자 등에 적합한 스마트 안심단말기 보급을 확대..."
"당국 ""고령층 접종 끝나는 7월부터 사망자·중환자 대폭 감소 예상""",1시간전 | TV조선,"7월 이후부터는 방역 완화 조처를 시행할 가능성이 높기 때문에 접종을 받지 않은 고령자라면 여전히 감염 위험이 남아있다""며 ""접종은 본인을 위해 필요한 일""이라고 강조..."
"만 75세 고령자, 내일부터 화이자백신 접종 시작.. 장소는 어디?",2021.03.31 | 세계일보 | 다음뉴스,접종센터를 확대 설치하고 거동이 불편하거나 도서·산간지역이라 방문하기 어려운 고령자 등을 위해서는 별도 접종 방법을 검토하고 있다. 75세 이상 어르신은 우리 정부가...
오산시청 2층에 고령자 장애인 위한 도움창구 운영,2021.04.28 | 경인투데이뉴스,오산시(시장 곽상욱)는 5월 1일부터 개인지방소득세 신고·납부의 달을 운영한다고 28일 밝혔다. 전년도 귀속분 종합소득세 납세의무가 있는 납세자는 5월 한 달간 확정신고...
"요양병원·시설 65살 이상 고령자 77% ""백신 맞겠다""",2021.03.22 | 한겨레 | 다음뉴스,"방문팀 또는 시설별 계획된 의료진이 방문해 접종한다고 밝혔다. 만 65살 이상 고령자에 대한 접종이 요양병원에선 오는 23일, 요양시설에선 30일 시작된다. 김지훈 기자..."
제주 고령자 대상 코로나 백신 예방접종 시작,2021.04.01 | 뉴스핌,"설치될 예정이다. 임태봉 제주코로나방역대응추진단장은 ""코로나19 감염 취약계층인 고령자들의 백신 접종이 안정적으로 이뤄져 집단면역을 달성하고 일상 회복에 한발 더..."
"일본, 4월12일부터 65세 이상 고령자 백신 접종",2021.02.25 | 뉴스1 | 다음뉴스,© News1 우동명 기자 (서울=뉴스1) 박병진 기자 = 일본 정부가 4월12일부터 65세 이상 고령자에 대한 신종 코로나바이러스 감염증(코로나19) 백신 접종을 시작할 것이라고...
교통 사망자 13% 감소..고령자·새벽 '취약',2021.03.08 | KBS | 다음뉴스,사고 사망자 수가 지속적으로 감소하고 있습니다. 교통사고 사망자 중 65세 이상 고령자가 절반 가까운 48%를 차지했고 사망사고 원인 중 75%는 안전운전 불이행이었습니다...
"청도군, 2021년 개인지방소득세 도움창구 운영",22분전 | 청도인터넷뉴스,"신고를 원칙으로 운영하지만, 모두채움 대상자 중 전자신고가 어려운 65세 이상 고령자 및 장애인에 한하여 도움창구에서 신고를 지원한다. 모두채움 대상자는 국세청에서..."
"경기도, 신혼부부·청년·고령자 대상 경기행복주택 내년까지 1만...",2021.03.29 | 서울경제 | 다음뉴스,대응을 위해 국공립 어린이집을 매년 150개소 확충한다. 이와 함께 신혼부부·청년·고령자를 대상으로 하는 경기행복주택을 내년까지 1만호 공급한다. 경기도는 29...
고성햇살마루 고령자 공동주택 예비입주자 모집,2021.03.20 | 일간투데이,강원 고성군(군수 함명준)은 토성면 인흥리 205번지 일원에 건립된 고성햇살마루(LH 고령자형 공동체주택) 예비입주자를 오는 24일까지 모집한다. 고성햇살마루는 고령자형...
"원금 손실 위험 금융투자상품, 2일 이상 숙려기간 제공된다",2021.05.09 | 조선비즈 | 다음뉴스,반환된다. 금융투자상품의 내용과 투자위험 등을 요약한 설명서도 제공된다. 고령자 등 대상 녹취·숙려 적용대상 상품/ 금융위원회 이미 일부 금융투자상품에 녹취‧숙려...
전남도 6일부터 2분기 백신 접종 사전 예약..39만여명 대상,2021.05.05 | 연합뉴스 | 다음뉴스,"코로나19) 2차 백신 접종 사전 예약이 6일부터 시작된다. 접종 대상은 60∼74세 고령자를 비롯해 만성 중증 호흡기질환자, 유치원·어린이집·초등학교 1∼2학년 교사 등..."
오산시청 2층에 고령자 장애인 위한 도움창구 운영,2021.04.28 | 시대일보,오산시(시장 곽상욱)는 5월 1일부터 개인지방소득세 신고·납부의 달을 운영한다고 28일 밝혔다. 전년도 귀속분 종합소득세 납세의무가 있는 납세자는 5월 한 달간 확정신고...
"한국산업기술대, 시흥시와 시흥시민을 위한 정왕권 평생학습 특화...",23시간전 | 디지털타임스 | 다음뉴스,"이번 프로그램은 시흥시에 거주하고 있는 시흥시민이면 누구나 참여가 가능하며, 고령자케어 특화프로그램인 시니어ICT케어 전문가 양성, 제4차 산업혁명 특화프로그램인..."
경산시 75세 이상 고령자 코로나 접종 시작,2021.04.15 | 프레시안 | 다음뉴스,[권용현 기자(=경산)(thebigblue@kakao.com)]경북 경산시가 75세 이상 어르신들의 코로나19 화이자 백신 접종을 15일 시작했다. 경산시에 따르면 이날은 읍면동을 통해 사전...
'취소 없다'지만.. 커지는 '올림픽 개최 반대' 목소리,2021.05.10 | KBS | 다음뉴스,"7일/일본 총리 : ""하루 100만 회 백신 접종을 목표로 7월 말까지 희망하는 모든 고령자에게 2회 접종을 끝낼 수 있도록 (하겠습니다.)""] 하지만 지금까지 가장 많은 접종이..."
