title,date_company,content,date,company
"보은군, 소외된 독거노인에게 사랑의 김치나눔",2021.04.21 | 충청투데이,보은군 내북면 주민자치위원회와 마로면 구병산적십자봉사회는 지난 20일 소외된 독거노인을 위한 사랑의 김치 나눔 행사를 개최했다. 이날 행사는 모두 단체별 회원들의...,2021.04.21,충청투데이
男독거노인 위한 '휴먼북PD 양성과정 수강생 모집,2021.04.18 | 내외뉴스통신,내외뉴스통신] 원종성 기자진천군이 충청북도 주관하는 공모사업에 선정돼 남성 독거노인을 위한 ‘휴먼북 PD 양성과정’ 수강생을 모집한다.16일 군에 따르면 이번 사업은...,2021.04.18,내외뉴스통신
"군위군, 의흥면 여성자원봉사대와 독거노인 가구 청소 봉사",2021.04.16 | 뉴스투데이,군위군과 의흥면 여성자원봉사대원들이 독거노인 가구에 대한 청소 봉사를 하고 있다. [사진제공 = 경북 군위군] [뉴스투데이/경북 군위=황재윤 기자] 경북 군위군이 지난...,2021.04.16,뉴스투데이
"거래소, 취약계층 노인에 건강식품 후원",2021.05.07 | 뉴시스 | 다음뉴스,"가고 있다. 5월 가정의 달 배식봉사와 혹서기 삼계탕 등 건강한 먹거리 후원과, 독거노인을 위한 도배·장판 교체 등 주거환경 개선을 추진하고 있다. 손병두 거래소 이사장...",2021.05.07,뉴시스
"현대그린푸드, 지자체·의료기관과 손잡고 독거노인 돌봄 프로젝...",2021.04.14 | 소비자가만드는신문,현대그린푸드는 지자체와 의료기관과 함께 성남시 독거노인을 대상으로 하는 '그리팅 돌봄 프로젝트'를 진행한다고 14일 밝혔다. 이 서비스는 케어푸드 저당식단과 출장...,2021.04.14,소비자가만드는신문
"단계동, 복지사각지대 독거노인 고독사 방지 '고!고!고! 사업' 추진",2021.04.23 | 내외뉴스통신,지역사회보장협의체(민간위원장 유해순)는 21일 민관 협력으로 복지사각지대 독거노인 고독사 방지를 위한 고!고!고! 사업을 추진했다.고!고!고! 사업은 ‘이웃을 살피고...,2021.04.23,내외뉴스통신
"춘천시, 사회안전망 구축 위해 독거노인 1만3,671명 현황 조사",2021.04.15 | 서울뉴스통신,"【 서울뉴스통신 】 김영미 기자 = 춘천시정부가 춘천 내 독거노인 1만3,671명에 대한 현황조사에 나선다고 15일 밝혔다. 시정부 자체 독거노인현황조사는 올해가 처음이다...",2021.04.15,서울뉴스통신
"달성군, 현풍읍서 독거노인 이불빨래 서비스 진행",2021.04.22 | 영남일보,대구 달성군(군수 김문오)은 지난 17일 자원봉사자 10여 명과 함께 현풍읍행정복지센터에서 독거노인 이불빨래 서비스를 진행했다.,2021.04.22,영남일보
"구미시 신평2동지역사회보장협의체, 독거노인세대 이불 빨래 봉사",2021.04.16 | 경북중앙신문,"구미시 신평2동지역사회보장협의체, 독거노인세대 이불 빨래 봉사 - 신평2동 특화사업『쓱싹! 뚝딱! 깔끄美』사업 시행 (겨우내 쌓였던 이불 수거 후 세탁하여 각 가정에...",2021.04.16,경북중앙신문
"주택금융공사, 독거 어르신 1만 3000명에 카네이션 전달",2021.05.08 | FETV,"협회, 부산시독거노인종합지원센터를 통해 소외감, 우울감으로 어려움을 겪는 독거노인 1만 3000명에게 카네이션을 전달할 예정이다. 공사 관계자는 “가정의 달 5월을 맞아...",2021.05.08,FETV
"김제시 성덕면, 어버이날 독거어르신 여름 이불 전달 위로 방문",2021.05.07 | 프레시안 | 다음뉴스,"배분받아 진행됐으며, 성덕면은 2020년 한해 동안 출향 인사의 기탁금으로‘독거노인 희망나눔 싱크대지원사업’등 총 7개의 사업을 실시한 바 있다. 이날 성덕면장과 직원...",2021.05.07,프레시안
"춘천시, 독거노인에게 농산물 꾸러미 제공",2021.04.19 | LG헬로비전,로컬푸드 지원 사업을 추진합니다. 춘천시는 4억 5천여만 원을 들여 만 65세 이상 독거노인 2천백여 명에게 3만 원 상당의 지역 생산 농산물과 가공품 꾸러미를 이달부터...,2021.04.19,LG헬로비전
"유한여객 기사봉사대, 독거노인가구에 주거환경개선 자원봉사",2021.04.22 | 부산일보,"영도구 봉래2동 유한여객 기사봉사대, 영도구종합사회복지관은 지난 21일 관내 독거노인 사례관리 대상 가구의 주거환경개선 자원봉사 활동을 진행했다. 이날 활동에는...",2021.04.22,부산일보
"거래소, 취약계층 노인에 건강식품 후원",2021.05.07 | 뉴시스 | 다음뉴스,"가고 있다. 5월 가정의 달 배식봉사와 혹서기 삼계탕 등 건강한 먹거리 후원과, 독거노인을 위한 도배·장판 교체 등 주거환경 개선을 추진하고 있다. 손병두 거래소 이사장...",2021.05.07,뉴시스
"현대그린푸드, 지자체·의료기관과 손잡고 독거노인 돌봄 프로젝...",2021.04.14 | 소비자가만드는신문,현대그린푸드는 지자체와 의료기관과 함께 성남시 독거노인을 대상으로 하는 '그리팅 돌봄 프로젝트'를 진행한다고 14일 밝혔다. 이 서비스는 케어푸드 저당식단과 출장...,2021.04.14,소비자가만드는신문
"단계동, 복지사각지대 독거노인 고독사 방지 '고!고!고! 사업' 추진",2021.04.23 | 내외뉴스통신,지역사회보장협의체(민간위원장 유해순)는 21일 민관 협력으로 복지사각지대 독거노인 고독사 방지를 위한 고!고!고! 사업을 추진했다.고!고!고! 사업은 ‘이웃을 살피고...,2021.04.23,내외뉴스통신
"춘천시, 사회안전망 구축 위해 독거노인 1만3,671명 현황 조사",2021.04.15 | 서울뉴스통신,"【 서울뉴스통신 】 김영미 기자 = 춘천시정부가 춘천 내 독거노인 1만3,671명에 대한 현황조사에 나선다고 15일 밝혔다. 시정부 자체 독거노인현황조사는 올해가 처음이다...",2021.04.15,서울뉴스통신
"달성군, 현풍읍서 독거노인 이불빨래 서비스 진행",2021.04.22 | 영남일보,대구 달성군(군수 김문오)은 지난 17일 자원봉사자 10여 명과 함께 현풍읍행정복지센터에서 독거노인 이불빨래 서비스를 진행했다.,2021.04.22,영남일보
"구미시 신평2동지역사회보장협의체, 독거노인세대 이불 빨래 봉사",2021.04.16 | 경북중앙신문,"구미시 신평2동지역사회보장협의체, 독거노인세대 이불 빨래 봉사 - 신평2동 특화사업『쓱싹! 뚝딱! 깔끄美』사업 시행 (겨우내 쌓였던 이불 수거 후 세탁하여 각 가정에...",2021.04.16,경북중앙신문
"주택금융공사, 독거 어르신 1만 3000명에 카네이션 전달",2021.05.08 | FETV,"협회, 부산시독거노인종합지원센터를 통해 소외감, 우울감으로 어려움을 겪는 독거노인 1만 3000명에게 카네이션을 전달할 예정이다. 공사 관계자는 “가정의 달 5월을 맞아...",2021.05.08,FETV
"김제시 성덕면, 어버이날 독거어르신 여름 이불 전달 위로 방문",2021.05.07 | 프레시안 | 다음뉴스,"배분받아 진행됐으며, 성덕면은 2020년 한해 동안 출향 인사의 기탁금으로‘독거노인 희망나눔 싱크대지원사업’등 총 7개의 사업을 실시한 바 있다. 이날 성덕면장과 직원...",2021.05.07,프레시안
"춘천시, 독거노인에게 농산물 꾸러미 제공",2021.04.19 | LG헬로비전,로컬푸드 지원 사업을 추진합니다. 춘천시는 4억 5천여만 원을 들여 만 65세 이상 독거노인 2천백여 명에게 3만 원 상당의 지역 생산 농산물과 가공품 꾸러미를 이달부터...,2021.04.19,LG헬로비전
"유한여객 기사봉사대, 독거노인가구에 주거환경개선 자원봉사",2021.04.22 | 부산일보,"영도구 봉래2동 유한여객 기사봉사대, 영도구종합사회복지관은 지난 21일 관내 독거노인 사례관리 대상 가구의 주거환경개선 자원봉사 활동을 진행했다. 이날 활동에는...",2021.04.22,부산일보
"사회안전망 구축 위해 춘천시 독거노인 1만3,671명 현황 조사한다",2021.04.15 | 케이에스피뉴스,"[케이에스피뉴스=박진 기자] 춘천시정부가 춘천 내 독거노인 1만3,671명에 대한 현황조사에 나선다.시정부 자체 독거노인현황조사는 올해가 처음이다.이번 조사 결과는 독거...",2021.04.15,케이에스피뉴스
"팽현숙‧최양락 부부, 독거노인 위해 ‘착한 후원’",2021.04.19 | 브레이크뉴스,뉴스) 이학수 기자= 연예계 잉꼬 부부인 팽현숙‧최양락씨가 광주 남구 관내 독거노인의 끼니 걱정을 덜어주기 위해 착한 후원에 나섰다. 남구에 따르면 지난 15일 오후 1시...,2021.04.19,브레이크뉴스
"선병원, 한밭대와 ‘독거노인 심전도 측정연계 돌봄’ MOU 체결",2021.04.13 | 충청뉴스,선메디컬센터 선병원이 12일 한밭대학교와 독거노인을 위한 심전도 측정연계 돌봄 서비스 사업 추진 등 MOU를 체결했다. 이날 협약식은 지역사회 상생 및 보건 향상 등에...,2021.04.13,충청뉴스
"춘천시, 사회안전망 구축 위해 독거노인 1만3,671명 현황 조사한다",2021.04.15 | 경인투데이뉴스,"춘천시정부가 춘천 내 독거노인 1만3,671명에 대한 현황조사에 나선다. 시정부 자체 독거노인현황조사는 올해가 처음이다. 이번 조사 결과는 독거노인에 대한 사회안전망...",2021.04.15,경인투데이뉴스
"농협은행, '어버이날 孝사랑 큰잔치' 후원금 전달",3시간전 | 데일리안 | 다음뉴스,보건복지부가 주최한 어버이날 효(孝)사랑 큰잔치에 참석해 독거 어르신들을 위한 후원금 500만원을 독거노인지원센터에 전달했다고 9일 밝혔다. 지난 7일 JW메리어트...,3시간전,데일리안
독거노인 2123명 대상 지역 농산물 꾸러미 제공,2021.04.19 | 중부뉴스통신,"지역농산물 홍보를 위한 사업이다. 대상자는 만 65세 이상 기초생활수급자 독거노인으로 총 2,123명이다. 이들에게 시정부는 총 사업비 4억 5,200만원을 들여 3만원 상당의...",2021.04.19,중부뉴스통신
"합천댐노인복지관, 거창ㆍ합천 독거노인 밑반찬 지원",2021.04.12 | 창원일보,복지재단(대표이사 김재희)에서 운영하는 합천댐노인복지관(관장 이상훈)은 12일 관내 독거노인들을 대상으로 `밑반찬 지원 사업`을 진행하고 있다고 밝혔다. 이는 코로나...,2021.04.12,창원일보
"오산시, 독거노인 정서지원을 위한 '마음돌봄, 함께 돌아봄' 간담회",2021.04.15 | 수원화성신문,"지난 14일 시청 상황실에서 독거노인의 정서지원 및 공동체 내 돌봄을 위한 ‘마음돌봄, 함께 돌아봄'사업 간담회를 개최했다. 오산시 제공 ©수원화성신문 오산시(시장...",2021.04.15,수원화성신문
"장흥군 관산읍, 거동 불편 독거노인에게 밑반찬 및 급식물품 전달",2021.04.20 | 위키트리,장흥종합사회복지관 푸드뱅크와 함께 관내 각종 만성 질환으로 거동이 불편한 어르신과 독거노인을 대상으로 밑반찬 및 각종 급식물품을 지원했다고 밝혔다.이번 행사는...,2021.04.20,위키트리
무연고 노인 사망자 수 최근 5년새 2배 가까이 증가,2021.05.07 | 뉴스1 | 다음뉴스,"지역은 전남(23.1%), 경북(20.7%), 전북(20.6%), 강원(20.0%) 등 4곳이다. 반면 독거노인 비율이 가장 낮은 지역은 세종(16.0%)으로 조사됐다. 서울(16.4%), 경기(16.5%...",2021.05.07,뉴스1
"팽성읍지역사회보장협의체, 독거노인 '주거환경개선사업' 실시",2021.04.15 | 수원화성신문,팽성읍지역사회보장협의체에서 복지사각지대 독거노인을 위한 주거환경개선사업을 실시했다. 평택시 제공 ©수원화성신문 평택시 팽성읍지역사회보장협의체(민간위원장...,2021.04.15,수원화성신문
"거제시 옥포2동, 지역사회보장협의체 저소득 독거노인에게 든든한...",2021.04.20 | 경남에나뉴스,나뉴스 문종세 기자] 거제시 옥포2동 지역사회보장협의체는 지난 19일 저소득 독거노인 30가구에 직접 만든 영양죽과 구운 계란을 전달했다.이날 협의체 위원들은 소고기...,2021.04.20,경남에나뉴스
"거제시 옥포2동, 지역사회보장협의체 저소득 독거노인에게 든든한...",2021.04.20 | 미디어투데이,투데이=안상일 기자] 거제시 옥포2동 지역사회보장협의체는 지난 19일 저소득 독거노인 30가구에 직접 만든 영양죽과 구운 계란을 전달했다. 이날 협의체 위원들은 소고기...,2021.04.20,미디어투데이
"거제시 옥포2동, 지역사회보장협의체 저소득 독거노인에게 든든한...",2021.04.20 | 케이에스피뉴스,뉴스=김아영 기자] 거제시 옥포2동 지역사회보장협의체는 지난 19일 저소득 독거노인 30가구에 직접 만든 영양죽과 구운 계란을 전달했다.이날 협의체 위원들은 소고기 야채...,2021.04.20,케이에스피뉴스
"동국제약, 독거노인종합지원센터와 '부모님 사랑·감사 캠페인' ...",2021.04.07 | 매일경제 | 다음뉴스,동국제약 OTC 마케팅 박혁 실장(왼쪽)과 독거노인종합지원센터 김현미 센터장(오른쪽)이 부모님 사랑·감사 캠페인 진행에 대한 업무협약을 맺고 기념사진을 찍고 있다...,2021.04.07,매일경제
"NH농협은행, '어버이날 孝사랑 큰잔치' 후원금 전달",3시간전 | 이데일리 | 다음뉴스,서울에서 개최된 ‘어버이날 효(孝)사랑 큰잔치’에 참석해 독거 어르신들을 위한 후원금 500만원을 독거노인지원센터에 전달했다고 9일 밝혔다. ‘어버이날 孝사랑 큰잔치...,3시간전,이데일리
"용암면적십자회, 독거노인 봉사",2021.04.13 | 성주신문,김정남 봉사회장 외 30여명의 회원들은 2인1조로 팀을 이뤄 관내 40여호의 독거노인 세대에 주2회 이상 안부전화 드리기 및 직접 방문해 어르신들의 불편사항을 해결중이다...,2021.04.13,성주신문
"농협은행, '어버이날 孝사랑 큰잔치' 후원금 전달",3시간전 | 아시아경제 | 다음뉴스,어버이날 효(孝)사랑 큰잔치'에 참석하여 독거 어르신들을 위한 후원금(500만원)을 독거노인지원센터에 전달했다고 9일 밝혔다. '어버이날 효사랑 큰잔치'는 독거 어르신들...,3시간전,아시아경제
"독거노인 2,123명 대상 지역 농산물 꾸러미 제공",2021.04.19 | 춘천MBC,"제공하기 위해 로컬푸드 지원에 나섭니다. 춘천시는 만 65세 이상 기초생활수급자 독거노인 2,123명을 대상으로 3만원 상당의 농산물과 가공품 꾸러미를 이달부터 11월까지...",2021.04.19,춘천MBC
"한국야쿠르트, 지역 사회 독거노인 돌봄 나눔 활동 실천",2021.04.14 | 농업경제신문,[농업경제신문=임해정 기자] 한국야쿠르트가 지역사회 독거노인을 위한 따뜻한 나눔 활동을 이어나간다. 한국야쿠르트 밀양점은 지난 9일 밀양시와 협약을 통해 독거노인...,2021.04.14,농업경제신문
"독거노인 2,123명 대상 지역 농산물 꾸러미 제공",2021.04.19 | 한국공보뉴스,"사업이다. 대상자는 만 65세 이상(1956년 1월 1일 이전 출생자) 기초생활수급자 독거노인으로 총 2,123명이다. 이들에게 시정부는 총 사업비 4억 5,200만원을 들여 3만원...",2021.04.19,한국공보뉴스
"세종시 연서면지사협, 독거노인 위한 '사랑꾸러미사업' 실시",2021.04.13 | 신아일보,세종시 연서면지역사회보장협의체가 관내 독거노인들에게 밑반찬을 전달하는 `사랑꾸러미사업`을 시작한다. 13일 연서면지역사회보장협의체에 따르면 사랑꾸러미사업은 균형...,2021.04.13,신아일보
"팽현숙·최양락 부부, 독거노인 위해 ‘착한 후원’",2021.04.18 | 광남일보,연예계 잉꼬 부부인 팽현숙·최양락씨가 광주 남구지역 독거노인의 끼니 걱정을 덜어주기 위한 착한 후원에 나섰다. 18일 남구에 따르면 지난 15일 광주 남구청장실에...,2021.04.18,광남일보
"'맛있는 녀석들'·IHQ, 독거노인·아동 위해 5000만원 기부",2021.04.06 | 스포티비뉴스 | 다음뉴스,IHQ [스포티비뉴스=김현록 기자]'맛있는 녀석들'과 종합 엔터테인먼트 회사 IHQ가 독거노인과 저소득 조부모가정의 아동들을 위해 5000만 원을 기부했다. IHQ는 지난 달...,2021.04.06,스포티비뉴스
"팽현숙‧최양락 부부, 독거노인 위해 ‘착한 후원’",2021.04.15 | 광주드림,"연예계 잉꼬 부부인 팽현숙‧최양락씨가 광주 남구 관내 독거노인의 끼니 걱정을 덜어주기 위해 착한 후원에 나섰다. 15일 남구에 따르면, 이날 구청장실에서 ‘한식업체 그...",2021.04.15,광주드림
"독거노인 돌봄 위한 ‘마음돌봄, 함께 돌아봄’사업 간담회 개최",2021.04.15 | 오산인터넷뉴스,"관장, 실무자 등과 6개동 지역사회보장협의체 위원장 및 동장 등이 참석한 가운데 독거노인의 정서지원 및 공동체 내 돌봄을 위한 ‘「마음돌봄, 함께 돌아봄」사업 간담회...",2021.04.15,오산인터넷뉴스
"영천시 아름다운 봉사회, 독거노인 가구 대상 주거환경 개선 봉사...",2021.04.19 | 경안일보,일보=주길봉 기자] 영천시 아름다운 봉사회는 지난 18일 금호읍 관정리에 소재한 독거노인 가구의 주거환경 개선을 위한 봉사활동을 실시했다. 대상 가구는 봉사단체 회원인...,2021.04.19,경안일보
"아산시 온양1동 행복키움추진단-안전지도자협회, 저소득 독거어르...",21시간전 | 전국매일신문,"어르신들께서 너무 좋아하실 것 같다”고 말했다. [전국매일신문] 아산/ 정은모기자 J-em@jeonmae.co.kr전국매일신문,전국은지금,전국뉴스,전국,안산,우명희,남미경,독거노인",21시간전,전국매일신문
"'맛있는 녀석들' 기부, 독거노인‧조부모 아동 위해 5천만 쾌척(...",2021.04.06 | MBN | 다음뉴스,준수하며 최소한으로 진행됐다. 코로나19 사태 장기화로 어려움을 겪고 있는 독거노인과 저소득 조부모가정의 아동들을 위해 쓰일 예정이다. 기부금 5천만 원은 인기 예능...,2021.04.06,MBN
"완주 비봉면 지역사회보장협의체, 독거노인 생일상 챙겨",2021.04.15 | 전북일보,"완주군 비봉면 지역사회보장협의체(공동위원장 고판철, 유원옥)가 독거노인을 위한 생일축하 특화사업을 추진하고 있다. 비봉면 지역사회보장협의체위원들이 관내 거주 독거...",2021.04.15,전북일보
"춘천시 독거노인 2,123명 대상 지역 농산물 꾸러미 제공",2021.04.19 | 경인투데이뉴스,"사업이다. 대상자는 만 65세 이상(1956년 1월 1일 이전 출생자) 기초생활수급자 독거노인으로 총 2,123명이다.이들에게 시정부는 총 사업비 4억 5,200만원을 들여 3만원...",2021.04.19,경인투데이뉴스
"바르게살기운동 남양주시협의회 화도읍위원회, 독거노인 위한 반...",2021.04.22 | 경기앤뉴스,"영양소를 고려해 음식을 준비하고 동부희망케어를 통해 추천 받은 화도읍, 수동면 독거노인 26분에게 전달했다.특히 위원들은 이날 활동을 통해 반찬 배달뿐 아니라 환절기...",2021.04.22,경기앤뉴스
"바르게살기운동 남양주시협의회 화도읍위원회, 독거노인 위한 반...",2021.04.22 | 경인신문,"영양소를 고려해 음식을 준비하고 동부희망케어를 통해 추천 받은 화도읍, 수동면 독거노인 26분에게 전달했다.특히 위원들은 이날 활동을 통해 반찬 배달뿐 아니라 환절기...",2021.04.22,경인신문
"바르게살기운동 남양주시협의회 화도읍위원회, 독거노인 위한 반...",2021.04.22 | 경인매일,"영양소를 고려해 음식을 준비하고, 동부희망케어를 통해 추천 받은 화도읍, 수동면 독거노인 26분에게 전달했다. 특히, 위원들은 이날 활동을 통해 반찬 배달뿐 아니라...",2021.04.22,경인매일
"포항 상대동, 독거노인 주택 도색 봉사",2021.04.08 | 대경일보,포항시 남구 상대동은 8일 독거노인 주택의 노후 담장을 깨끗하게 페인트 도색을 했다. 이번 작업은 상대동과 지역자생단체가 협의하여 고령자 노인들이 혼자 거주하는 주택...,2021.04.08,대경일보
"춘천시, 독거노인 2,123명 대상 지역 농산물 꾸러미 제공",2021.04.19 | 케이에스피뉴스,"사업이다. 대상자는 만 65세 이상(1956년 1월 1일 이전 출생자) 기초생활수급자 독거노인으로 총 2,123명이다.이들에게 시정부는 총 사업비 4억 5,200만원을 들여 3만원...",2021.04.19,케이에스피뉴스
거제노인통합지원센터 생활지원사 동부면 산골 독거노인 화재 막아,2021.04.12 | 거제인터넷뉴스,센터에 따르면 노인맞춤돌봄서비스 이연자 생활지원사의 신속한 위기응급대처로 독거노인집에 불이 날뻔한 상황을 막을 수 있었다고 한다. 이 어르신댁은 동부면 산골에...,2021.04.12,거제인터넷뉴스
"담양군노인복지관, ‘독거노인 친구 만들기’ 사업 실시",2021.04.08 | 담양곡성타임스,주는데 적극 나서기로 했다 담양군노인복지관은 올해 4월부터 관내 만 65세 이상 독거노인 중 우울감과 고독감 지수가 높은 어르신을 대상으로 월 2회 독거노인 친구만들기...,2021.04.08,담양곡성타임스
오산시 독거노인의 정서지원을 위한 사업 간담회를 개최...,2021.04.15 | 수도권일보,"관장, 실무자 등과 6개동 지역사회보장협의체 위원장 및 동장 등이 참석한 가운데 독거노인의 정서지원 및 공동체 내 돌봄을 위한 ‘「마음돌봄, 함께 돌아봄」사업 간담회...",2021.04.15,수도권일보
"태백구문소동, 독거노인 반려식물 키우기",2021.04.07 | 서울뉴스통신,태백시 구문소동행정복지센터(동장 김태도)는 코로나19 장기화로 심신이 지친 독거노인 어르신을 위한 반려식물 키우기 사업을 실시했다. 이번 사업은 코로나-19 장기화로...,2021.04.07,서울뉴스통신
"현대그린푸드, 독거노인에 저당식단 제공",2021.04.14 | 복지연합신문,현대그린푸드는 성남시·하나로의료재단·서울의과학연구소와 손잡고 경기도 성남 독거노인에게 저당식단과 출장 건강 검진 등을 제공하는 '그리팅 돌봄 프로젝트'를 진행...,2021.04.14,복지연합신문
"당진시 생활개선회, 독거노인 멘토링 나눔",2021.04.07 | 충남일보,기자] 한국 생활개선 당진시연합회는 6일 코로나19로 인해 어려움을 겪고 있는 독거노인을 위한 나눔을 실천했다. 이날 나눔 활동에 읍·면·동 생활개선 회장 및 독거노인...,2021.04.07,충남일보
"동양생명, 창립기념일 맞아 독거노인 위한 '화(花)를 품은 봄날' ...",2021.04.20 | 매일경제TV,동양생명이 32번째 창립기념일을 맞아 지역사회 독거노인을 위해 꽃화분을 심어 전달하는 '화(花)를 품은 봄날' 행사를 진행했습니다. 행사를 위해 동양생명 임직원들은...,2021.04.20,매일경제TV
"'맛있는 녀석들', 조손가정 아동×독거노인에 5000만원 기부",2021.04.06 | 스포츠경향 | 다음뉴스,녀석들’과 종합 엔터테인먼트 IHQ가 코로나19 사태 장기화로 어려움을 겪고 있는 독거노인과 저소득 조부모가정의 아동들을 위해 5000만 원을 기부했다. IHQ는 지난 달...,2021.04.06,스포츠경향
독거노인 등에 1천만 원 상당 반찬 부식 기부,2021.04.15 | kbc광주방송,독거노인과 생활형편이 어려운 어린이들을 위해 천만 원 상당의 반찬 등이 기증됐습니다. 그밥에 이반찬 광주지사와 최양락·팽현숙 부부가 코로나로 소외된 광주 남구지역...,2021.04.15,kbc광주방송
"서구노인복지관, 어버이날 맞아 저소득 노인에게 식품키트 지원",16시간전 | 디트뉴스24,대전서구노인복지관(관장 근석스님)은 7일 한국머크에서 독거노인종합지원센터가 지원하는 ‘마음 더하기’ 사업이 참여해 물품을 기탁했디고 밝혔다. 한국머크는 취약계층...,16시간전,디트뉴스24
"세종시 연서면 지사협, 독거노인에게 직접 조리한 사랑 가득 밑반...",2021.04.13 | 뉴스충청인,충청인] 세종시 연서면 지역사회보장협의체(공동위원장 최병인·김병민)가 관내 독거노인들에게 밑반찬을 전달하는 ‘사랑꾸러미사업’을 시작한다고 13일 밝혔다. 사랑...,2021.04.13,뉴스충청인
"팽현숙·최양락 부부, 광주서 독거노인 착한 후원 '눈길'",2021.04.18 | 중도일보,연예계 잉꼬 부부인 팽현숙·최양락씨가 광주시 남구 관내 독거노인의 끼니 걱정을 덜어주기 위해 착한 후원에 나섰다. 남구에 따르면 15일 오후 구청장실에서 '한식업체 그...,2021.04.18,중도일보
"영인면 행복키움, 독거노인가구 주거환경개선 ‘구슬땀’",2021.04.12 | C뉴스041,허응수)와 주거환경 개선 봉사활동을 펼쳤다. 이날 15여 명이 참여자들이 아산1리 독거노인 A대상자의 가정을 방문해 대청소를 실시하며 장판 벽지를 교체하는 등 주거환경...,2021.04.12,C뉴스041
"블랙야크, 금산군 독거 어르신 위한 '효 박스' 전달",2021.05.04 | 뉴스1 | 다음뉴스,"등 생활에 필요한 물품들로 구성됐으며, 블랙야크 강태선나눔재단과 보건복지부 독거노인종합지원센터의 ‘야크 효박스 마음 잇는 봉사 시즌 8’의 일환으로 마련됐다. 군은...",2021.05.04,뉴스1
무료수강 가능한 요양보호사/사회복지사 관련 노인교육자격증 8종...,12시간전 | 공무원수험신문,특히 은퇴를 앞두고 노후자금·노후생활비를 마련하기 위해 요양병원관리사 및 독거노인생활관리사로 구직을 희망하는 정년퇴직자들에게 추천할 만한 노후대책 자격증이라는...,12시간전,공무원수험신문
"광주 남구, '팽현숙.최양락 부부' 독거노인 위해 ""착한 후원""",2021.04.18 | 플러스코리아,광주시 남구 관내 독거노인의 끼니 걱정을 덜어주기 위해 '그밥에 이반찬'의 홍보대사를 맡고 있는 연예계 잉꼬 부부인 팽현숙‧최양락씨가 1000만원 상당의 가정식 반찬을...,2021.04.18,플러스코리아
"남양주시, 바르게살기운동 남양주시협의회 화도읍위원회, 독거노...",2021.04.22 | 케이에스피뉴스,"영양소를 고려해 음식을 준비하고, 동부희망케어를 통해 추천 받은 화도읍, 수동면 독거노인 26분에게 전달했다.특히, 위원들은 이날 활동을 통해 반찬 배달뿐 아니라...",2021.04.22,케이에스피뉴스
"남양주시, 바르게살기운동 남양주시협의회 화도읍위원회, 독거노...",2021.04.22 | 미디어이슈,"영양소를 고려해 음식을 준비하고, 동부희망케어를 통해 추천 받은 화도읍, 수동면 독거노인 26분에게 전달했다.특히, 위원들은 이날 활동을 통해 반찬 배달뿐 아니라...",2021.04.22,미디어이슈
"남양주시, 바르게살기운동 남양주시협의회 화도읍위원회, 독거노...",2021.04.22 | 경기인터넷신문,"영양소를 고려해 음식을 준비하고, 동부희망케어를 통해 추천 받은 화도읍, 수동면 독거노인 26분에게 전달했다.특히, 위원들은 이날 활동을 통해 반찬 배달뿐 아니라...",2021.04.22,경기인터넷신문
"온양2동, 어버이날 맞아 독거 어르신께 카네이션 전달",2021.05.07 | C뉴스041,아산시 온양2동 행복키움추진단(단장 강준구)이 5월 7일 어버이날을 맞아 저소득 독거노인 30여 세대에 카네이션을 전달했다. 카네이션을 받은 A어르신은 ”가정의 달이라고...,2021.05.07,C뉴스041
"창원시자원봉사회, 저소득 독거노인 밑반찬 전달",2021.04.11 | 경남매일,창원시는 지난 9일 창원시자원봉사회(회장 오명자)가 저소득 독거노인들에게 밑반찬을 만들어 전달했다고 11일 밝혔다. 이날 행사는 창원시자원봉사회 회원 20여 명이 참여...,2021.04.11,경남매일
"한국머크 바이오파마, 독거 어르신 위한 ‘굿모닝 캠페인’ 전개",2021.05.07 | 라포르시안,한국머크 바이오파마(총괄 자베드 알람)는 어버이날을 기념해 7일 보건복지부 산하 독거노인종합지원센터(센터장 김현미)에 독거노인 건강 증진을 위한 마스크와 식품 키트...,2021.05.07,라포르시안
"오산시, 독거노인 정서지원 위한 민·관협력 ‘마음돌봄, 함께 돌...",2021.04.15 | 뉴스피크,"관장, 실무자 등과 6개동 지역사회보장협의체 위원장 및 동장 등이 참석한 가운데 독거노인의 정서지원 및 공동체 내 돌봄을 위한 ‘‘마음돌봄, 함께 돌아봄’사업 간담회...",2021.04.15,뉴스피크
"안산 상록수보건소, 독거어르신 가슴에 카네이션 선물",2021.05.07 | 경인투데이뉴스,안산시(시장 윤화섭) 상록수보건소는 어버이날을 맞아 관내 독거노인 70명을 대상으로 카네이션 달아드리기 행사를 진행했다고 7일 밝혔다. 전날부터 이틀간 진행된 행사는...,2021.05.07,경인투데이뉴스
"구문소동, 독거노인 반려식물 키우기 사업 실시",2021.04.07 | 중부뉴스통신,뉴스통신]김석희 기자 = 구문소동행정복지센터는 코로나19 장기화로 심신이 지친 독거노인 어르신을 위한 반려식물 키우기 사업을 실시했다.이번 사업은 코로나-19 장기화로...,2021.04.07,중부뉴스통신
"주금공, 독거 어르신 1.3만명에 카네이션 전달",2021.05.07 | 굿모닝경제,[굿모닝경제=김진솔 기자] 한국주택금융공사는 어버이날을 맞아 지역 독거 노인 1만3000명에게 카네이션을 전달하겠다고 7일 밝혔다. 이날 부산 동구에 위치한 자성대노인...,2021.05.07,굿모닝경제
